"Time","Value"
2020-12-16 10:00:00,1959268352
2020-12-16 16:00:00,2035462144
2020-12-16 22:00:00,2102251520
2020-12-17 04:00:00,2166001664
2020-12-17 10:00:00,2217332736
2020-12-17 16:00:00,2313674752
2020-12-17 22:00:00,2433306624
2020-12-18 04:00:00,2471342080
2020-12-18 10:00:00,2484604928
2020-12-18 16:00:00,2553810944
2020-12-18 22:00:00,2601095168
2020-12-19 04:00:00,2691584000
2020-12-19 10:00:00,2692657152
2020-12-19 16:00:00,2747019264
2020-12-19 22:00:00,2746576896
2020-12-20 04:00:00,2746961920
2020-12-20 10:00:00,2752712704
2020-12-20 16:00:00,2800111616
2020-12-20 22:00:00,2880491520
2020-12-21 04:00:00,2880147456
2020-12-21 10:00:00,2891657216
2020-12-21 16:00:00,2929070080
2020-12-21 22:00:00,2965745664
2020-12-22 04:00:00,2980024320
2020-12-22 10:00:00,3002159104
2020-12-22 16:00:00,452169728
2020-12-22 22:00:00,487763968
2020-12-23 04:00:00,523706368
2020-12-23 10:00:00,534712320
2020-12-23 16:00:00,590721024
2020-12-23 22:00:00,644894720
2020-12-24 04:00:00,669241344
2020-12-24 10:00:00,677842944
2020-12-24 16:00:00,710299648
2020-12-24 22:00:00,723693568
2020-12-25 04:00:00,749703168
2020-12-25 10:00:00,752726016
2020-12-25 16:00:00,808947712
2020-12-25 22:00:00,804384768
2020-12-26 04:00:00,805539840
2020-12-26 10:00:00,823660544
2020-12-26 16:00:00,846573568
2020-12-26 22:00:00,879210496
2020-12-27 04:00:00,896348160
2020-12-27 10:00:00,896389120
2020-12-27 16:00:00,1168052224
2020-12-27 22:00:00,1397444608
2020-12-28 04:00:00,1499500544
2020-12-28 10:00:00,1512984576
2020-12-28 16:00:00,1562988544
2020-12-28 22:00:00,1598181376
2020-12-29 04:00:00,1625706496
2020-12-29 10:00:00,1634291712
2020-12-29 16:00:00,1685741568
2020-12-29 22:00:00,1701588992
2020-12-30 04:00:00,1720479744
2020-12-30 10:00:00,1729228800
2020-12-30 16:00:00,1759875072
2020-12-30 22:00:00,1799614464
2020-12-31 04:00:00,1803448320
2020-12-31 10:00:00,1820536832
2020-12-31 16:00:00,1836347392
2020-12-31 22:00:00,1861832704
2021-01-01 04:00:00,1865084928
2021-01-01 10:00:00,1868509184
2021-01-01 16:00:00,1894014976
2021-01-01 22:00:00,1912594432
2021-01-02 04:00:00,1923387392
2021-01-02 10:00:00,1922936832
2021-01-02 16:00:00,1956335616
2021-01-02 22:00:00,1971130368
2021-01-03 04:00:00,1988554752
2021-01-03 10:00:00,1988907008
2021-01-03 16:00:00,2041753600
2021-01-03 22:00:00,2084106240
2021-01-04 04:00:00,428163072
2021-01-04 10:00:00,433184768
2021-01-04 16:00:00,499924992
2021-01-04 22:00:00,541745152
2021-01-05 04:00:00,568483840
2021-01-05 10:00:00,581271552
2021-01-05 16:00:00,483110912
2021-01-05 22:00:00,566267904
2021-01-06 04:00:00,591114240
2021-01-06 10:00:00,609398784
2021-01-06 16:00:00,666849280
2021-01-06 22:00:00,718639104
2021-01-07 04:00:00,748318720
2021-01-07 10:00:00,767946752
2021-01-07 16:00:00,829960192
2021-01-07 22:00:00,863465472
2021-01-08 04:00:00,885895168
2021-01-08 10:00:00,886501376
2021-01-08 16:00:00,959787008
2021-01-08 22:00:00,978685952
2021-01-09 04:00:00,428216320
2021-01-09 10:00:00,431271936
2021-01-09 16:00:00,464179200
2021-01-09 22:00:00,514584576
2021-01-10 04:00:00,529547264
2021-01-10 10:00:00,545099776
2021-01-10 16:00:00,573018112
2021-01-10 22:00:00,619089920
2021-01-11 04:00:00,648138752
2021-01-11 10:00:00,420933632
2021-01-11 16:00:00,487477248
2021-01-11 22:00:00,566956032
2021-01-12 04:00:00,579244032
2021-01-12 10:00:00,630435840
2021-01-12 16:00:00,555524096
2021-01-12 22:00:00,615071744
2021-01-13 04:00:00,460935168
2021-01-13 10:00:00,437362688
2021-01-13 16:00:00,567111680
2021-01-13 22:00:00,631296000
2021-01-14 04:00:00,638513152
2021-01-14 10:00:00,636850176
2021-01-14 16:00:00,660905984
2021-01-14 22:00:00,699727872
2021-01-15 04:00:00,723611648
2021-01-15 10:00:00,735137792
2021-01-15 16:00:00,864055296
2021-01-15 22:00:00,866955264
2021-01-16 04:00:00,911327232
2021-01-16 10:00:00,907005952
2021-01-16 16:00:00,941682688
2021-01-16 22:00:00,1021464576
2021-01-17 04:00:00,440307712
2021-01-17 10:00:00,466333696
2021-01-17 16:00:00,544129024
2021-01-17 22:00:00,490082304
2021-01-18 04:00:00,514306048
2021-01-18 10:00:00,226373632
2021-01-18 16:00:00,396144640
2021-01-18 22:00:00,635744256
2021-01-19 04:00:00,787312640
2021-01-19 10:00:00,315998208
2021-01-19 16:00:00,560467968
2021-01-19 22:00:00,1097015296
2021-01-20 04:00:00,1484689408
2021-01-20 10:00:00,1827741696
2021-01-20 16:00:00,3440525312
2021-01-20 22:00:00,4001075200
2021-01-21 04:00:00,4185567232
2021-01-21 10:00:00,440406016
2021-01-21 16:00:00,1281908736
2021-01-21 22:00:00,1789251584
2021-01-22 04:00:00,1889652736
2021-01-22 10:00:00,2055639040
2021-01-22 16:00:00,2465693696
2021-01-22 22:00:00,2634567680
2021-01-23 04:00:00,2712723456
2021-01-23 10:00:00,2727849984
2021-01-23 16:00:00,2912030720
2021-01-23 22:00:00,2974740480
2021-01-24 04:00:00,3035033600
2021-01-24 10:00:00,3081138176
2021-01-24 16:00:00,400584704
2021-01-24 22:00:00,572502016
2021-01-25 04:00:00,686059520
2021-01-25 10:00:00,750346240
2021-01-25 16:00:00,504426496
2021-01-25 22:00:00,771584000
2021-01-26 04:00:00,896012288
2021-01-26 10:00:00,1047113728
2021-01-26 16:00:00,1442844672
2021-01-26 22:00:00,1738231808
2021-01-27 04:00:00,297586688
2021-01-27 10:00:00,579579904
2021-01-27 16:00:00,1348784128
2021-01-27 22:00:00,1952796672
2021-01-28 04:00:00,370057216
2021-01-28 10:00:00,554713088
2021-01-28 16:00:00,816775168
2021-01-28 22:00:00,1062223872
2021-01-29 04:00:00,1147027456
2021-01-29 10:00:00,1182605312
2021-01-29 16:00:00,1370611712
2021-01-29 22:00:00,1497210880
2021-01-30 04:00:00,1537228800
2021-01-30 10:00:00,1545306112
2021-01-30 16:00:00,479232000
2021-01-30 22:00:00,608313344
2021-01-31 04:00:00,673947648
2021-01-31 10:00:00,703303680
2021-01-31 16:00:00,793182208
2021-01-31 22:00:00,997621760
2021-02-01 04:00:00,1076805632
2021-02-01 10:00:00,1132789760
2021-02-01 16:00:00,1588879360
2021-02-01 22:00:00,1812578304
2021-02-02 04:00:00,1933017088
2021-02-02 10:00:00,2030239744
2021-02-02 16:00:00,814452736
2021-02-02 22:00:00,1461817344
2021-02-03 04:00:00,1829253120
2021-02-03 10:00:00,1951911936
2021-02-03 16:00:00,1163460608
2021-02-03 22:00:00,2044280832
2021-02-04 04:00:00,523796480
2021-02-04 10:00:00,589410304
2021-02-04 16:00:00,1152045056
2021-02-04 22:00:00,1682092032
2021-02-05 04:00:00,1812426752
2021-02-05 10:00:00,1943875584
2021-02-05 16:00:00,649138176
2021-02-05 22:00:00,874811392
2021-02-06 04:00:00,985509888
2021-02-06 10:00:00,1067929600
2021-02-06 16:00:00,629514240
2021-02-06 22:00:00,899940352
2021-02-07 04:00:00,1071767552
2021-02-07 10:00:00,1139982336
2021-02-07 16:00:00,681906176
2021-02-07 22:00:00,1074663424
2021-02-08 04:00:00,1294815232
2021-02-08 10:00:00,702787584
2021-02-08 16:00:00,1065078784
2021-02-08 22:00:00,1588375552
2021-02-09 04:00:00,1947439104
2021-02-09 10:00:00,2102300672
2021-02-09 16:00:00,1324376064
2021-02-09 22:00:00,1324265472
2021-02-10 04:00:00,978063360
2021-02-10 10:00:00,1039749120
2021-02-10 16:00:00,1585786880
2021-02-10 22:00:00,1973846016
2021-02-11 04:00:00,2179665920
2021-02-11 10:00:00,2276093952
2021-02-11 16:00:00,2541473792
2021-02-11 22:00:00,2788003840
2021-02-12 04:00:00,2875478016
2021-02-12 10:00:00,2963730432
2021-02-12 16:00:00,3248492544
2021-02-12 22:00:00,3421876224
2021-02-13 04:00:00,3462164480
2021-02-13 10:00:00,3484585984
2021-02-13 16:00:00,3600650240
2021-02-13 22:00:00,3681300480
2021-02-14 04:00:00,3735924736
2021-02-14 10:00:00,3764408320
2021-02-14 16:00:00,3834245120
